season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4,1,11,7,0,5,1,1,0.26,0.2727,0.65,0.1343,9,332,341
2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0.0,74,151,225
4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117
3,0,6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,58,100,158
4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0.0,8,76,84
2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,77,216,293
1,0,1,8,0,3,1,1,0.2,0.1818,0.4,0.2985,3,192,195
2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11
3,0,9,22,0,5,1,1,0.48,0.4697,0.67,0.0896,32,135,167
2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,5,51,56
1,0,2,9,0,2,1,1,0.24,0.19699999999999998,0.52,0.4925,7,128,135
3,1,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,82,149,231
4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0.0,6,35,41
2,0,5,19,0,4,1,1,0.78,0.6970000000000001,0.46,0.3284,67,311,378
3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4
4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25,29
3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0.0,9,37,46
1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0.0,2,89,91
4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34
3,0,8,5,0,6,0,1,0.6,0.5606,0.83,0.0,0,8,8
2,0,4,0,0,5,1,1,0.52,0.5,0.39,0.2836,11,37,48
4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,731
3,0,8,10,0,0,0,1,0.8,0.8029999999999999,0.66,0.1343,88,178,266
2,0,4,9,0,3,1,2,0.6,0.5455,0.88,0.4179,20,161,181
1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896,17,122,139
1,1,12,17,0,1,1,3,0.24,0.2424,0.93,0.1642,7,19,26
1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,11,206,217
2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,16,45,61
2,0,6,15,0,0,0,1,0.7,0.6515,0.54,0.0,161,256,417
3,1,6,15,0,3,1,1,0.8,0.6970000000000001,0.26,0.4627,61,188,249
2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,41,198,239
4,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,40,98,138
2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,4,41,45
4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4
3,0,8,13,0,1,1,1,0.9,0.8029999999999999,0.31,0.2985,38,112,150
4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189
4,0,12,0,0,0,0,1,0.3,0.3182,0.7,0.1045,19,64,83
2,1,5,1,0,0,0,1,0.56,0.5303,0.52,0.0,28,102,130
1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,0,2,2
1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18
2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213,258
1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,134,144
1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13
4,0,9,10,0,0,0,2,0.64,0.5758,0.83,0.0,85,190,275
1,1,1,4,0,3,1,1,0.34,0.2879,0.46,0.5224,0,1,1
4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0,1,5,6
3,0,7,1,0,0,0,1,0.64,0.6061,0.69,0.19399999999999998,16,86,102
2,0,5,15,0,3,1,1,0.76,0.6970000000000001,0.52,0.2537,37,145,182
3,0,9,4,0,6,0,1,0.46,0.4545,0.72,0.1343,1,4,5
3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108
1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,0,9,9
1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,55,276,331
4,0,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239,13,30,43
3,1,7,3,0,3,1,1,0.74,0.6970000000000001,0.66,0.1343,2,2,4
2,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,8,22,30
3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.19399999999999998,69,149,218
2,0,5,14,0,1,1,2,0.72,0.6818,0.62,0.5224,57,130,187
1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2
4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3
1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836,3,90,93
3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0.0,0,6,6
4,1,11,0,0,4,1,2,0.26,0.303,0.65,0.0,1,33,34
4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209
4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179,42,88,130
4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,3,16,19
2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435
1,0,2,15,0,3,1,2,0.2,0.1818,0.34,0.2836,3,61,64
2,1,5,10,0,0,0,1,0.6,0.6061,0.6,0.2537,128,222,350
1,0,1,6,0,3,1,1,0.2,0.19699999999999998,0.47,0.2239,0,33,33
2,0,4,6,0,3,1,1,0.42,0.4242,0.94,0.1642,2,62,64
3,0,7,19,0,1,1,1,0.74,0.6970000000000001,0.7,0.0896,62,324,386
2,0,4,19,0,0,0,3,0.6,0.5606,0.83,0.2836,62,132,194
1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1
1,1,12,19,0,5,1,2,0.24,0.2273,0.65,0.19399999999999998,15,113,128
4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63
3,1,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,83,203,286
2,1,4,11,0,2,1,1,0.6,0.6212,0.33,0.4179,65,174,239
2,0,5,20,0,6,0,1,0.7,0.6515,0.65,0.2239,68,128,196
3,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.19399999999999998,1,9,10
3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0.0,68,202,270
1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,11,109,120
2,0,4,22,0,3,1,2,0.62,0.5606,0.88,0.3284,18,111,129
1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5
4,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239,21,625,646
4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139
3,1,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,88,417,505
4,1,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343,106,257,363
4,0,10,16,0,3,1,1,0.64,0.6212,0.47,0.3284,37,245,282
2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595
4,1,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881,38,87,125
4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191
2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,0,4,4
4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.19399999999999998,85,229,314
4,0,12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154,161
1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,168,144,312
2,1,5,23,0,0,0,2,0.62,0.6212,0.57,0.2239,17,57,74
3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.19399999999999998,62,549,611
3,1,9,5,1,1,0,1,0.66,0.5909,0.89,0.0,1,3,4
3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334
3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213
2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,51,174,225
2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.19399999999999998,240,347,587
4,0,11,15,0,1,1,1,0.58,0.5455,0.6,0.1642,18,132,150
4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296
4,0,11,16,0,4,1,1,0.32,0.2879,0.39,0.4179,8,187,195
3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,25,330,355
2,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284,1,8,9
1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0.0,58,153,211
4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0.0,27,75,102
1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99,114,213
4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6
1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,2,24,26
4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160
4,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.19399999999999998,13,101,114
1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61
2,1,4,8,0,2,1,1,0.34,0.3182,0.61,0.2537,12,599,611
4,0,11,13,0,1,1,2,0.5,0.4848,0.77,0.1343,13,121,134
3,0,8,17,0,1,1,2,0.7,0.6364,0.47,0.2239,67,524,591
1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,15,32,47
4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7
1,1,12,11,0,5,1,2,0.28,0.2727,0.52,0.2239,71,107,178
2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,265,421,686
1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211
1,0,2,21,0,2,1,1,0.14,0.1061,0.33,0.4627,8,46,54
4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839
3,0,6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,39,417,456
1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0.0,4,201,205
1,1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117
1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230,242
3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683
4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0.0,49,469,518
1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26
1,1,12,3,0,6,0,2,0.24,0.2424,0.75,0.0,1,5,6
4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,0,21,21
1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,84
1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26,34
4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219
4,0,10,17,0,1,1,2,0.4,0.4091,0.76,0.1642,40,455,495
4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,30,219,249
2,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,3,9,12
3,0,8,1,0,2,1,1,0.64,0.6061,0.69,0.1642,4,12,16
1,0,3,23,0,0,0,1,0.26,0.2576,0.65,0.2239,5,23,28
1,0,2,2,0,3,1,1,0.08,0.0758,0.38,0.2836,1,2,3
2,0,5,6,0,3,1,1,0.56,0.5303,0.94,0.0896,4,113,117
3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,11,25,36
4,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,1,9,10
3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,27,139,166
1,0,2,10,0,6,0,1,0.22,0.2121,0.41,0.2537,13,71,84
3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101,133
2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,18,462,480
3,0,9,3,0,5,1,1,0.4,0.4091,0.71,0.2537,2,4,6
1,1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284,9,50,59
2,0,4,19,0,3,1,1,0.7,0.6364,0.32,0.2537,74,309,383
4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626
4,0,11,9,0,3,1,3,0.46,0.4545,0.94,0.0,5,77,82
2,0,4,9,0,5,1,1,0.54,0.5152,0.39,0.3284,45,185,230
3,1,8,2,0,4,1,1,0.64,0.6061,0.69,0.19399999999999998,0,15,15
1,0,12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3,3
2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,91,189,280
2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.19399999999999998,76,170,246
2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985,2,34,36
4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537,4,11,15
2,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,75,543,618
2,0,4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,1,24,25
2,0,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,40,165,205
4,0,10,14,0,0,0,3,0.36,0.3485,0.81,0.1642,61,195,256
2,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582,59,240,299
1,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33,170,203
4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34
1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,3,10,13
1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140
3,0,7,19,0,3,1,1,0.7,0.6667,0.79,0.1045,79,340,419
2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,54,298,352
2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,3,23,26
1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18
4,1,11,5,0,2,1,2,0.34,0.3182,0.87,0.2836,0,18,18
4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,156,338,494
2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243
2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103,131
3,0,9,12,0,1,1,1,0.72,0.6667,0.51,0.19399999999999998,37,147,184
4,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,20,446,466
1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,3,285,288
4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,12,546,558
2,0,4,9,0,1,1,1,0.6,0.5606,0.83,0.1343,27,147,174
1,1,2,3,0,5,1,1,0.42,0.4242,0.82,0.1343,0,5,5
1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,291,357,648
1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99
4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.19399999999999998,160,255,415
2,1,5,21,0,1,1,2,0.58,0.5455,0.83,0.0896,7,145,152
3,1,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,233,435,668
4,0,10,23,0,5,1,1,0.5,0.4848,0.63,0.0,23,113,136
1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,0,2,2
3,1,8,3,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9,9
3,1,8,1,0,0,0,1,0.64,0.5758,0.89,0.19399999999999998,18,116,134
3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,69,322,391
1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112
2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134,158
3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741
2,1,5,0,0,4,1,2,0.48,0.4697,0.82,0.2239,15,75,90
3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0.0,33,725,758
4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0,50,171,221
1,0,3,19,0,3,1,2,0.44,0.4394,0.51,0.3284,18,150,168
3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,6,8,14
2,0,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,16,270,286
1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,0,1,1
2,1,5,23,0,4,1,1,0.54,0.5152,0.49,0.1343,29,137,166
1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,0,47,47
1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651
1,1,3,7,0,3,1,1,0.44,0.4394,0.82,0.1045,20,348,368
4,0,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,5,18,23
1,0,2,22,0,2,1,1,0.24,0.2879,0.44,0.0,0,41,41
1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,2,46,48
3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0.0,5,21,26
3,0,8,16,0,6,0,3,0.74,0.7121,0.79,0.1642,155,188,343
1,0,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,28,73,101
1,0,1,14,0,3,1,3,0.22,0.19699999999999998,0.93,0.3582,0,36,36
4,0,11,1,0,1,1,3,0.46,0.4545,0.94,0.19399999999999998,4,8,12
1,1,1,0,0,2,1,2,0.3,0.2879,1.0,0.2836,6,19,25
2,0,4,4,0,2,1,2,0.56,0.5303,0.64,0.1343,4,2,6
4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211
2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,8,149,157
1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21
4,1,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,49,199,248
2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,95,460,555
2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,19,70,89
3,0,9,21,0,2,1,1,0.64,0.5909,0.78,0.1642,45,200,245
4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0,15,37,52
2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10
1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,2,6,8
2,0,5,11,0,4,1,3,0.54,0.5152,0.88,0.1642,53,111,164
3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30,211,241
1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3
1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179,4,47,51
1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60,86,146
2,0,5,14,0,2,1,1,0.9,0.8182,0.37,0.0,41,99,140
4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0.0,117,145,262
1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,22,98,120
2,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,9,60,69
4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78
2,0,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,26,115,141
1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.19399999999999998,22,111,133
1,1,12,20,0,0,0,1,0.26,0.303,0.65,0.0,0,52,52
3,1,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,166,314,480
2,0,5,7,0,4,1,2,0.5,0.4848,1.0,0.0,18,239,257
4,0,9,22,0,5,1,1,0.52,0.5,0.55,0.3284,30,129,159
4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0,9,629,638
1,0,2,3,0,1,1,1,0.2,0.2576,0.86,0.0,0,1,1
4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.19399999999999998,3,179,182
2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.19399999999999998,84,230,314
4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175
4,1,9,3,0,6,0,2,0.52,0.5,0.59,0.19399999999999998,4,25,29
1,0,1,12,0,2,1,1,0.22,0.2273,0.51,0.1642,12,66,78
3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,70,495,565
4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135
2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277,404
1,0,2,1,0,0,0,1,0.24,0.19699999999999998,0.41,0.4627,5,11,16
4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4
2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.19399999999999998,45,110,155
1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,10,43,53
1,1,12,21,1,2,0,2,0.3,0.2879,0.65,0.19399999999999998,8,26,34
4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,61,262,323
1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,0,36,36
4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86
2,0,5,0,0,0,0,2,0.52,0.5,1.0,0.0,5,34,39
4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,25,243,268
3,0,7,16,0,4,1,1,0.86,0.8029999999999999,0.47,0.1642,42,214,256
2,0,6,3,0,3,1,1,0.64,0.5758,0.89,0.0896,2,1,3
4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4
3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,228,473,701
1,0,1,21,0,0,0,1,0.26,0.2273,0.44,0.3284,11,20,31
2,0,4,6,0,6,0,3,0.4,0.4091,0.82,0.3284,1,9,10
1,0,2,21,0,1,1,1,0.32,0.3485,0.7,0.0,3,75,78
2,0,6,21,0,4,1,1,0.66,0.6212,0.31,0.19399999999999998,33,215,248
1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,1,79,80
3,0,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,12,19,31
2,0,5,0,0,2,1,1,0.48,0.4697,0.63,0.0,6,12,18
3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113,147
2,0,4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,4,29,33
4,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836,31,101,132
3,0,6,2,0,2,1,2,0.66,0.6212,0.74,0.0,2,9,11
2,0,4,9,0,3,1,1,0.66,0.6212,0.61,0.2836,27,170,197
3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310
1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249
1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37
2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,18,23,41
3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,93,751,844
2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331
3,0,7,4,0,3,1,1,0.74,0.6818,0.58,0.2537,0,5,5
1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,19,72,91
3,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,3,7,10
3,1,8,21,0,3,1,1,0.74,0.6970000000000001,0.66,0.1045,70,311,381
3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,55,278,333
4,0,11,10,0,5,1,1,0.36,0.3485,0.71,0.1642,60,82,142
3,1,7,3,0,6,0,1,0.74,0.7121,0.74,0.1343,12,19,31
2,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,11,18,29
2,0,5,0,0,6,0,2,0.5,0.4848,0.88,0.1343,24,78,102
1,1,2,5,0,6,0,2,0.3,0.2727,0.42,0.2985,0,3,3
1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87
1,0,3,3,0,1,1,1,0.26,0.2727,0.65,0.1343,0,3,3
2,0,5,10,0,0,0,1,0.64,0.6061,0.65,0.1343,135,170,305
4,0,9,21,0,5,1,1,0.52,0.5,0.55,0.19399999999999998,27,179,206
3,0,7,22,0,2,1,1,0.76,0.6970000000000001,0.55,0.1343,27,131,158
4,0,12,4,0,3,1,3,0.46,0.4545,1.0,0.1642,0,1,1
2,0,6,13,0,5,1,1,0.68,0.6212,0.26,0.2537,58,190,248
3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.19399999999999998,66,151,217
1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,11,488,499
4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0,202,371,573
4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0,13,31,44
3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117
1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,7,199,206
1,0,1,23,0,6,0,1,0.16,0.19699999999999998,0.8,0.0896,3,30,33
3,1,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,13,480,493
2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282
4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,743
3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,17,42,59
4,0,9,17,0,3,1,1,0.7,0.6515,0.7,0.2239,64,527,591
4,0,11,5,0,2,1,3,0.38,0.3939,0.94,0.1642,1,17,18
3,0,9,15,0,0,0,1,0.74,0.6667,0.51,0.2985,134,270,404
3,0,8,20,0,2,1,1,0.74,0.6667,0.51,0.0,48,232,280
3,0,7,10,0,2,1,1,0.8,0.6970000000000001,0.31,0.2239,42,96,138
3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209
3,0,6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,114,472,586
3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,182,220,402
2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5
3,0,8,23,0,4,1,1,0.66,0.6212,0.74,0.1045,24,108,132
4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16
3,0,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,14,32,46
3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,41,499,540
3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,36,284,320
3,0,7,16,0,2,1,1,0.82,0.7576,0.46,0.1045,79,202,281
2,0,5,12,0,3,1,1,0.6,0.6212,0.56,0.0,41,185,226
1,0,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,22,64,86
2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239,0,41,41
2,1,5,23,0,3,1,1,0.62,0.5909,0.78,0.1045,26,107,133
1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537,5,35,40
3,0,9,15,0,6,0,1,0.72,0.6818,0.7,0.1642,187,201,388
1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0.0,2,15,17
4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334
4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.19399999999999998,43,201,244
4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,31,803,834
4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,13,205,218
2,0,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,0,1,1
3,0,9,2,0,3,1,1,0.54,0.5152,0.94,0.0,1,5,6
1,0,12,5,0,5,1,1,0.22,0.2576,0.75,0.0896,0,10,10
4,1,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896,46,220,266
